"Date","Price","Open","High","Low","Change %"
"05/02/2017","12.6200","14.1000","14.1000","12.6200","0.00%"
"05/01/2017","12.6200","14.1000","14.1000","12.6200","0.08%"
"04/28/2017","12.6100","14.1000","14.1000","12.6100","-0.24%"
"04/27/2017","12.6400","14.1000","14.1000","12.6400","0.00%"
"04/26/2017","12.6400","14.1000","14.1000","12.6400","1.77%"
"04/25/2017","12.4200","14.1000","14.1000","12.4200","-0.32%"
"04/24/2017","12.4600","14.1000","14.1000","12.4600","0.24%"
"04/21/2017","12.4300","12.4300","12.4300","12.4300","-0.24%"
"04/20/2017","12.4600","12.4600","12.4600","12.4600","-0.40%"
"04/19/2017","12.5100","12.5100","12.5100","12.5100","15.19%"
"04/18/2017","10.8600","10.8600","10.8600","10.8600","-0.09%"
"04/17/2017","10.8700","10.8700","10.8700","10.8700","0.00%"
"04/14/2017","10.8700","17.0200","17.0200","10.8700","-22.08%"
"04/13/2017","13.9500","13.9500","13.9500","13.9500","-0.07%"
"04/12/2017","13.9600","13.9600","13.9600","13.9600","28.07%"
"04/11/2017","10.9000","10.9000","10.9000","10.9000","-0.27%"
"04/10/2017","10.9300","17.0200","17.0200","10.9300","-21.70%"
"04/07/2017","13.9600","13.9600","13.9600","13.9600","28.43%"
"04/06/2017","10.8700","10.8700","10.8700","10.8700","-14.88%"
"04/05/2017","12.7700","12.7700","12.7700","12.7700","16.51%"
"04/04/2017","10.9600","14.5800","14.5800","10.9600","-14.17%"
"04/03/2017","12.7700","12.7700","12.7700","12.7700","-0.08%"
"03/31/2017","12.7800","12.7800","12.7800","12.7800","-0.23%"
"03/30/2017","12.8100","12.8100","12.8100","12.8100","15.51%"
"03/29/2017","11.0900","14.5800","14.5800","11.0900","-13.49%"
"03/28/2017","12.8200","14.5800","14.5800","12.8200","0.00%"
"03/27/2017","12.8200","12.8200","12.8200","12.8200","16.02%"
"03/24/2017","11.0500","14.5700","14.5700","11.0500","-13.81%"
"03/23/2017","12.8200","14.5700","14.5700","12.8200","-1.84%"
"03/22/2017","13.0600","14.5700","14.5700","13.0600","0.00%"
"03/21/2017","13.0600","15.2500","15.2500","13.0600","8.74%"
"03/20/2017","12.0100","15.2500","15.2500","12.0100","-3.77%"
"03/17/2017","12.4800","14.6500","14.6500","12.4800","-1.73%"
"03/16/2017","12.7000","14.6500","14.6500","12.7000","-0.16%"
"03/15/2017","12.7200","14.6500","14.6500","12.7200","-1.78%"
"03/14/2017","12.9500","14.6500","14.6500","12.9500","-0.08%"
"03/13/2017","12.9600","14.6500","14.6500","12.9600","1.65%"
"03/10/2017","12.7500","14.6500","14.6500","12.7500","0.08%"
"03/09/2017","12.7400","14.6500","14.6500","12.7400","-0.23%"
"03/08/2017","12.7700","14.6500","14.6500","12.7700","0.79%"
"03/07/2017","12.6700","14.6500","14.6500","12.6700","-0.08%"
"03/06/2017","12.6800","14.6500","14.6500","12.6800","-0.86%"
"03/03/2017","12.7900","14.6400","14.6400","12.7900","-0.16%"
"03/02/2017","12.8100","14.6400","14.6400","12.8100","-0.39%"
"03/01/2017","12.8600","14.6400","14.6400","12.8600","-0.08%"
"02/28/2017","12.8700","14.6400","14.6400","12.8700","-0.16%"
"02/27/2017","12.8900","14.6400","14.6400","12.8900","-0.08%"
"02/24/2017","12.9000","14.6400","14.6400","12.9000","-1.90%"
"02/23/2017","13.1500","14.6400","14.6400","13.1500","0.08%"
"02/22/2017","13.1400","14.6400","14.6400","13.1400","-0.15%"
"02/21/2017","13.1600","14.6400","14.6400","13.1600","0.00%"
"02/20/2017","13.1600","14.6400","14.6400","13.1600","0.08%"
"02/17/2017","13.1500","14.6300","14.6300","13.1500","0.15%"
"02/16/2017","13.1300","14.6300","14.6300","13.1300","0.00%"
"02/15/2017","13.1300","14.6300","14.6300","13.1300","1.39%"
"02/14/2017","12.9500","14.6300","14.6300","12.9500","-0.23%"
"02/13/2017","12.9800","14.6300","14.6300","12.9800","0.00%"
"02/10/2017","12.9800","14.6300","14.6300","12.9800","-0.08%"
"02/09/2017","12.9900","14.6300","14.6300","12.9900","-1.81%"
"02/08/2017","13.2300","14.6300","14.6300","13.2300","-0.08%"
"02/07/2017","13.2400","14.6300","14.6300","13.2400","0.00%"
"02/06/2017","13.2400","14.6300","14.6300","13.2400","-1.56%"
"02/03/2017","13.4500","14.6300","14.6300","13.4500","1.89%"
"02/02/2017","13.2000","14.6300","14.6300","13.2000","-0.38%"
"02/01/2017","13.2500","14.6300","14.6300","13.2500","-0.08%"
"01/31/2017","13.2600","14.6300","14.6300","13.2600","3.59%"
"01/30/2017","12.8000","14.6300","14.6300","12.8000","0.08%"
"01/27/2017","12.7900","12.7900","12.7900","12.7900","2.98%"
"01/26/2017","12.4200","14.6300","14.6300","12.4200","-7.86%"
"01/25/2017","13.4800","14.6300","14.6300","13.4800","-0.30%"
"01/24/2017","13.5200","14.6200","14.6200","13.5200","0.00%"
"01/23/2017","13.5200","14.6200","14.6200","13.5200","0.15%"
"01/20/2017","13.5000","14.6200","14.6200","13.5000","-0.15%"
"01/19/2017","13.5200","14.6200","14.6200","13.5200","-0.07%"
"01/18/2017","13.5300","14.6200","14.6200","13.5300","0.15%"
"01/17/2017","13.5100","14.6200","14.6200","13.5100","0.00%"
"01/16/2017","13.5100","14.6200","14.6200","13.5100","-0.22%"
"01/13/2017","13.5400","14.6200","14.6200","13.5400","0.07%"
"01/12/2017","13.5300","14.6200","14.6200","13.5300","-0.15%"
"01/11/2017","13.5500","16.5800","16.5800","13.5500","-6.74%"
"01/10/2017","14.5300","16.5800","16.5800","14.5300","0.14%"
"01/09/2017","14.5100","16.5800","16.5800","14.5100","-0.14%"
"01/06/2017","14.5300","16.5700","16.5700","14.5300","0.14%"
"01/05/2017","14.5100","16.5700","16.5700","14.5100","-0.07%"
"01/04/2017","14.5200","16.5700","16.5700","14.5200","-1.69%"
"01/03/2017","14.7700","16.5700","16.5700","14.7700","-0.07%"
"01/02/2017","14.7800","14.7800","14.7800","14.7800","0.07%"
"12/30/2016","14.7700","16.5700","16.5700","14.7700","0.00%"
"12/29/2016","14.7700","16.5700","16.5700","14.7700","1.37%"
"12/28/2016","14.5700","16.5700","16.5700","14.5700","0.00%"
"12/27/2016","14.5700","16.5700","16.5700","14.5700","0.00%"
"12/26/2016","14.5700","16.5700","16.5700","14.5700","0.00%"
"12/23/2016","14.5700","16.5700","16.5700","14.5700","-0.07%"
"12/22/2016","14.5800","16.5700","16.5700","14.5800","-1.62%"
"12/21/2016","14.8200","16.5700","16.5700","14.8200","-0.07%"
"12/20/2016","14.8300","16.5700","16.5700","14.8300","0.00%"
"12/19/2016","14.8300","16.5700","16.5700","14.8300","-1.46%"
"12/16/2016","15.0500","16.5700","16.5700","15.0500","0.00%"
"12/15/2016","15.0500","16.5700","16.5700","15.0500","1.48%"
"12/14/2016","14.8300","16.5600","16.5600","14.8300","-0.07%"
"12/13/2016","14.8400","16.5600","16.5600","14.8400","0.00%"
"12/12/2016","14.8400","16.5600","16.5600","14.8400","0.00%"
"12/09/2016","14.8400","16.5600","16.5600","14.8400","-0.13%"
"12/08/2016","14.8600","16.5600","16.5600","14.8600","-3.00%"
"12/07/2016","15.3200","16.5600","16.5600","15.3200","0.07%"
"12/06/2016","15.3100","16.5600","16.5600","15.3100","-0.20%"
"12/05/2016","15.3400","16.5600","16.5600","15.3400","0.07%"
"12/02/2016","15.3300","16.5600","16.5600","15.3300","-0.07%"
"12/01/2016","15.3400","16.5600","16.5600","15.3400","-0.13%"
"11/30/2016","15.3600","16.5600","16.5600","15.3600","0.07%"
"11/29/2016","15.3500","16.5600","16.5600","15.3500","-0.07%"
"11/28/2016","15.3600","16.5600","16.5600","15.3600","3.09%"
"11/25/2016","14.9000","16.5600","16.5600","14.9000","0.13%"
"11/24/2016","14.8800","16.5600","16.5600","14.8800","-0.27%"
"11/23/2016","14.9200","16.5600","16.5600","14.9200","-0.07%"
"11/22/2016","14.9300","16.5600","16.5600","14.9300","-0.13%"
"11/21/2016","14.9500","16.5600","16.5600","14.9500","-2.86%"
"11/18/2016","15.3900","16.5500","16.5500","15.3900","1.45%"
"11/17/2016","15.1700","16.5500","16.5500","15.1700","-1.62%"
"11/16/2016","15.4200","16.5500","16.5500","15.4200","-0.06%"
"11/15/2016","15.4300","16.5500","16.5500","15.4300","-2.71%"
"11/14/2016","15.8600","15.5700","15.8600","15.5700","1.86%"
"11/11/2016","15.5700","15.5700","15.5700","15.5700","0.00%"
"11/10/2016","15.5700","15.5700","15.5700","15.5700","14.32%"
"11/09/2016","13.6200","14.5900","14.5900","13.6200","3.73%"
"11/08/2016","13.1300","14.5900","14.5900","13.1300","-0.15%"
"11/07/2016","13.1500","14.5900","14.5900","13.1500","0.15%"
"11/04/2016","13.1300","14.5900","14.5900","13.1300","-0.08%"
"11/03/2016","13.1400","17.5200","17.5200","13.1400","-8.62%"
"11/02/2016","14.3800","12.6400","14.3800","12.6400","20.23%"
"11/01/2016","11.9600","11.9600","11.9600","11.9600","6.22%"
"10/31/2016","11.2600","12.6400","12.6400","11.2600","-5.70%"
"10/28/2016","11.9400","11.6600","11.9400","11.6600","4.10%"
"10/27/2016","11.4700","11.6600","11.6600","11.4700","-0.09%"
"10/26/2016","11.4800","11.6600","11.6600","11.4800","-1.96%"
"10/25/2016","11.7100","11.6600","11.7100","11.6600","-0.09%"
"10/24/2016","11.7200","11.6600","11.7200","11.6600","-2.09%"
"10/21/2016","11.9700","11.6600","11.9700","11.6600","0.00%"
"10/20/2016","11.9700","11.6600","11.9700","11.6600","-0.08%"
"10/19/2016","11.9800","11.9800","11.9800","11.9800","-2.60%"
"10/18/2016","12.3000","12.3000","12.3000","12.3000","-0.16%"
"10/17/2016","12.3200","12.3200","12.3200","12.3200","-3.37%"
"10/14/2016","12.7500","14.0900","14.0900","12.7500","-4.92%"
"10/13/2016","13.4100","14.0900","14.0900","13.4100","-0.15%"
"10/12/2016","13.4300","14.0900","14.0900","13.4300","-0.07%"
"10/11/2016","13.4400","14.0900","14.0900","13.4400","-0.07%"
"10/10/2016","13.4500","13.4500","13.4500","13.4500","5.16%"
"10/07/2016","12.7900","14.0900","14.0900","12.7900","-4.84%"
"10/06/2016","13.4400","14.0900","14.0900","13.4400","-3.38%"
"10/05/2016","13.9100","14.0900","14.0900","13.9100","-1.70%"
"10/04/2016","14.1500","14.0900","14.1500","14.0900","-0.07%"
"10/03/2016","14.1600","13.9300","14.1600","13.9300","1.65%"
"09/30/2016","13.9300","13.9300","13.9300","13.9300","-1.69%"
"09/29/2016","14.1700","14.0900","14.1700","14.0900","-0.14%"
"09/28/2016","14.1900","14.0900","14.1900","14.0900","0.07%"
"09/27/2016","14.1800","14.0900","14.1800","14.0900","-0.07%"
"09/26/2016","14.1900","14.0900","14.1900","14.0900","0.07%"
"09/23/2016","14.1800","13.9800","14.1800","13.9800","0.57%"
"09/22/2016","14.1000","13.9900","14.1000","13.9900","-0.28%"
"09/21/2016","14.1400","13.9800","14.1400","13.9800","0.00%"
"09/20/2016","14.1400","13.9800","14.1400","13.9800","9.19%"
"09/19/2016","12.9500","12.6900","12.9500","12.6900","-0.15%"
"09/16/2016","12.9700","12.6900","12.9700","12.6900","0.08%"
"09/15/2016","12.9600","12.6900","12.9600","12.6900","-0.15%"
"09/14/2016","12.9800","12.6900","12.9800","12.6900","0.00%"
"09/13/2016","12.9800","13.6700","13.6700","12.9800","-3.57%"
"09/12/2016","13.4600","13.6700","13.6700","13.4600","0.00%"
"09/09/2016","13.4600","13.6700","13.6700","13.4600","-0.15%"
"09/08/2016","13.4800","13.4800","13.4800","13.4800","-0.22%"
"09/07/2016","13.5100","13.6700","13.6700","13.5100","0.22%"
"09/06/2016","13.4800","13.6700","13.6700","13.4800","0.00%"
"09/05/2016","13.4800","13.6700","13.6700","13.4800","-0.15%"
"09/02/2016","13.5000","13.5000","13.5000","13.5000","-0.07%"
"09/01/2016","13.5100","13.6600","13.6600","13.5100","0.00%"
"08/31/2016","13.5100","13.6600","13.6600","13.5100","-0.07%"
"08/30/2016","13.5200","13.6600","13.6600","13.5200","0.07%"
"08/29/2016","13.5100","13.6600","13.6600","13.5100","0.00%"
"08/26/2016","13.5100","13.6600","13.6600","13.5100","-0.07%"
"08/25/2016","13.5200","13.6600","13.6600","13.5200","-0.15%"
"08/24/2016","13.5400","13.6600","13.6600","13.5400","-0.07%"
"08/23/2016","13.5500","14.6400","14.6400","13.5500","-0.22%"
"08/22/2016","13.5800","14.6400","14.6400","13.5800","0.00%"
"08/19/2016","13.5800","14.6400","14.6400","13.5800","-0.07%"
"08/18/2016","13.5900","11.7000","13.5900","11.7000","12.22%"
"08/17/2016","12.1100","11.7000","12.1100","11.7000","-0.57%"
"08/16/2016","12.1800","11.7000","12.1800","11.7000","0.00%"
"08/15/2016","12.1800","11.7000","12.1800","11.7000","0.08%"
"08/12/2016","12.1700","9.7400","12.1700","9.7400","8.66%"
"08/11/2016","11.2000","11.2000","11.2000","11.2000","-11.32%"
"08/10/2016","12.6300","12.6300","12.6300","12.6300","3.87%"
"08/09/2016","12.1600","12.1600","12.1600","12.1600","0.41%"
"08/08/2016","12.1100","12.1100","12.1100","12.1100","-0.57%"
"08/05/2016","12.1800","12.1800","12.1800","12.1800","0.50%"
"08/04/2016","12.1200","10.7200","12.1200","10.7200","6.13%"
"08/03/2016","11.4200","11.4200","11.4200","11.4200","3.44%"
"07/15/2016","11.0400","11.0400","11.0400","11.0400","3.86%"
"07/14/2016","10.6300","10.6400","10.6400","10.6300","-0.09%"
"07/13/2016","10.6400","10.6400","10.6400","10.6400","0.04%"
"07/12/2016","10.6360","10.6360","10.6360","10.6360","0.15%"
"07/11/2016","10.6200","10.6200","10.6200","10.6200","-0.19%"
"07/08/2016","10.6400","10.6400","10.6400","10.6400","0.00%"
"07/07/2016","10.6400","10.6400","10.6400","10.6400","-0.56%"
"07/06/2016","10.7000","10.7000","10.7000","10.7000","-0.09%"
"07/05/2016","10.7100","10.7100","10.7100","10.7100","4.59%"
"07/04/2016","10.2400","10.2400","10.2400","10.2400","-0.19%"
"07/01/2016","10.2600","10.2600","10.2600","10.2600","0.20%"
"06/30/2016","10.2400","10.2400","10.2400","10.2400","-0.29%"
"06/29/2016","10.2700","10.2700","10.2700","10.2700","-4.29%"
"06/28/2016","10.7300","10.7300","10.7300","10.7300","0.19%"
"06/27/2016","10.7100","10.7100","10.7100","10.7100","1.13%"
"06/24/2016","10.5900","10.5900","10.5900","10.5900","-0.94%"
"06/23/2016","10.6900","10.6900","10.6900","10.6900","9.98%"
"06/22/2016","9.7200","9.7200","9.7200","9.7200","-0.10%"
"06/21/2016","9.7300","9.7300","9.7300","9.7300","-0.31%"
"06/20/2016","9.7600","9.7600","9.7600","9.7600","-9.04%"
"06/17/2016","10.7300","10.7300","10.7300","10.7300","10.05%"
"06/16/2016","9.7500","9.7500","9.7500","9.7500","0.00%"
"06/15/2016","9.7500","9.7500","9.7500","9.7500","-0.20%"
"06/14/2016","9.7700","9.7700","9.7700","9.7700","0.00%"
"06/13/2016","9.7700","9.7700","9.7700","9.7700","0.10%"
"06/10/2016","9.7600","9.7800","9.7800","9.7100","0.10%"
"06/09/2016","9.7500","9.7800","9.7800","9.7100","-0.31%"
"06/08/2016","9.7800","9.7300","9.7800","9.7100","0.51%"
"06/07/2016","9.7300","9.7200","9.7300","9.7100","-1.22%"
"06/06/2016","9.8500","9.7200","9.8500","9.7100","1.34%"
"06/03/2016","9.7200","9.7100","9.7200","9.7100","0.10%"
"06/02/2016","9.7100","9.7100","9.7100","9.7100","0.00%"
"06/01/2016","9.7100","9.7400","9.7400","9.7100","-0.31%"
"05/31/2016","9.7400","9.7300","9.7400","9.7300","0.10%"
"05/30/2016","9.7300","9.7300","9.7300","9.7300","0.00%"
"05/27/2016","9.7300","9.6800","9.7300","9.6800","0.52%"
"05/26/2016","9.6800","9.6600","9.6800","9.6600","0.21%"
"05/25/2016","9.6600","9.6500","9.6600","9.6500","0.10%"
"05/24/2016","9.6500","9.6700","9.6700","9.6500","-0.21%"
"05/23/2016","9.6700","9.6700","9.6700","9.6700","-0.31%"
"05/20/2016","9.7000","9.7000","9.7000","9.7000","-0.41%"
"05/18/2016","9.7400","9.7200","9.7400","9.7200","0.00%"
"05/17/2016","9.7400","9.7200","9.7400","9.7200","0.21%"
"05/16/2016","9.7200","9.7600","9.7600","9.7200","-0.41%"
"05/13/2016","9.7600","9.7700","9.7700","9.7600","-0.10%"
"05/12/2016","9.7700","9.7700","9.7700","9.7700","5.74%"
"04/28/2016","9.2400","9.2600","9.2600","9.2400","-0.22%"
"04/27/2016","9.2600","9.2600","9.2600","9.2600","0.00%"
"04/26/2016","9.2600","9.2600","9.2600","9.2600","-0.64%"
"04/18/2016","9.3200","9.3200","9.3200","9.3200","0.00%"
"04/15/2016","9.3200","9.3300","9.3300","9.3200","0.00%"
"04/14/2016","9.3200","9.3300","9.3300","9.3200","-0.11%"
"04/13/2016","9.3300","9.3200","9.3300","9.3200","0.11%"
"04/12/2016","9.3200","9.3200","9.3200","9.3200","0.00%"
"04/11/2016","9.3200","10.2600","10.2900","9.3200","-9.43%"
"04/08/2016","10.2900","10.2600","10.2900","10.2600","0.29%"
"04/07/2016","10.2600","10.3200","10.3200","10.2600","-0.58%"
"04/06/2016","10.3200","10.2400","10.3200","10.2400","0.78%"
"04/05/2016","10.2400","10.2100","10.2400","10.2100","0.29%"
"04/04/2016","10.2100","10.2600","10.2600","10.2100","-0.49%"
"04/01/2016","10.2600","10.3300","10.3300","10.2600","-0.68%"
"03/31/2016","10.3300","10.2100","10.3300","10.2100","1.18%"
"03/30/2016","10.2100","10.1400","10.2100","10.1400","0.69%"
"03/29/2016","10.1400","10.1600","10.1600","10.1400","-0.20%"
"03/28/2016","10.1600","10.1600","10.1600","10.1600","0.00%"
"03/25/2016","10.1600","10.1600","10.1600","10.1600","0.00%"
"03/24/2016","10.1600","10.1900","10.1900","10.1600","-0.29%"
"03/23/2016","10.1900","10.1600","10.1900","10.1600","0.30%"
"03/22/2016","10.1600","10.2000","10.2000","10.1600","-0.39%"
"03/21/2016","10.2000","9.2300","10.2000","9.2300","10.51%"
"03/18/2016","9.2300","9.2300","9.2300","9.2300","-0.65%"
"03/03/2016","9.2900","9.3100","9.3100","9.2900","-0.21%"
"03/02/2016","9.3100","9.3200","9.3200","9.3100","-0.11%"
"03/01/2016","9.3200","9.3200","9.3200","9.3200","0.00%"
"02/29/2016","9.3200","9.3600","9.3600","9.3200","-0.43%"
"02/26/2016","9.3600","9.3800","9.3800","9.3600","-0.21%"
"02/25/2016","9.3800","9.3800","9.3800","9.3800","0.00%"
"02/24/2016","9.3800","9.3900","9.3900","9.3800","-0.11%"
"02/23/2016","9.3900","9.3900","9.3900","9.3900","0.00%"
"02/22/2016","9.3900","9.3900","9.3900","9.3900","0.00%"
"02/19/2016","9.3900","9.3900","9.3900","9.3900","0.00%"
"02/18/2016","9.3900","9.4400","9.4400","9.3900","-0.53%"
"02/17/2016","9.4400","9.4400","9.4400","9.4400","0.00%"
"02/16/2016","9.4400","9.4300","9.4400","9.4300","0.11%"
"02/15/2016","9.4300","14.9900","14.9900","9.4300","-0.32%"
"02/12/2016","9.4600","9.4200","9.4600","9.4200","0.42%"
"02/11/2016","9.4200","13.5100","13.5100","9.4200","-30.27%"
"02/10/2016","13.5100","9.4600","13.5100","9.4500","42.81%"
"02/09/2016","9.4600","9.4400","9.4600","9.4400","0.21%"
"02/08/2016","9.4400","12.5400","12.5400","9.4400","-24.72%"
"02/05/2016","12.5400","12.5400","12.5400","12.5400","32.98%"
"01/20/2016","9.4300","9.4800","9.4800","9.4300","-0.53%"
"01/19/2016","9.4800","9.4800","9.4800","9.4800","0.00%"
"01/18/2016","9.4800","9.4200","9.4800","9.4200","0.64%"
"01/15/2016","9.4200","9.4000","9.4200","9.4000","0.21%"
"01/14/2016","9.4000","9.4000","9.4000","9.4000","0.00%"
"01/13/2016","9.4000","9.3800","9.4000","9.3800","0.21%"
"01/12/2016","9.3800","9.3900","9.3900","9.3800","-0.11%"
"01/11/2016","9.3900","9.3500","9.3900","9.3500","0.43%"
"01/08/2016","9.3500","9.3600","9.3600","9.3500","-0.11%"
"01/07/2016","9.3600","8.9070","9.3600","8.9070","-0.11%"
"01/06/2016","9.3700","8.9070","9.3700","8.9070","0.00%"
"01/05/2016","9.3700","9.3300","9.3700","9.3300","0.43%"
"01/04/2016","9.3300","9.3300","9.3300","9.3300","0.00%"
"01/01/2016","9.3300","9.3300","9.3300","9.3300","0.00%"
"12/31/2015","9.3300","8.9000","9.3300","8.9000","4.60%"
"12/30/2015","8.9200","15.9100","15.9200","8.9200","-0.11%"
"12/29/2015","8.9300","15.9100","15.9200","8.9300","-43.87%"
"12/28/2015","15.9100","8.9200","15.9100","8.9200","78.36%"
"12/25/2015","8.9200","8.9200","8.9200","8.9200","0.00%"
"12/24/2015","8.9200","8.9200","8.9200","8.9200","0.00%"
"12/23/2015","8.9200","8.9000","8.9200","8.9000","0.22%"
"12/22/2015","8.9000","8.9200","8.9200","8.9000","-0.22%"
"12/21/2015","8.9200","8.9200","8.9200","8.9200","0.00%"
"12/18/2015","8.9200","8.9500","8.9500","8.9200","-0.34%"
"12/17/2015","8.9500","8.9500","8.9500","8.9500","0.00%"
"12/16/2015","8.9500","8.9600","8.9600","8.9500","-0.11%"
"12/15/2015","8.9600","8.9700","8.9700","8.9600","-0.11%"
"12/14/2015","8.9700","8.9000","8.9700","8.9000","0.79%"
"12/11/2015","8.9000","15.8900","15.9000","8.9000","-43.99%"
"12/10/2015","15.8900","8.8900","15.8900","8.8900","78.74%"
"12/09/2015","8.8900","8.9000","8.9000","8.8900","-44.09%"
"12/08/2015","15.9000","8.9000","15.9000","8.9000","0.00%"
"12/07/2015","15.9000","8.9000","15.9000","8.9000","78.65%"
"12/04/2015","8.9000","15.8900","15.9000","8.9000","-43.99%"
"12/03/2015","15.8900","15.9100","15.9100","15.8900","-0.13%"
"12/02/2015","15.9100","15.9100","15.9100","15.9100","0.06%"
"12/01/2015","15.9000","15.9000","15.9000","15.9000","0.00%"
"11/27/2015","15.9000","15.9000","15.9000","15.9000","0.00%"
"11/26/2015","15.9000","15.9000","15.9000","15.9000","0.00%"
"11/25/2015","15.9000","15.9000","15.9000","15.9000","0.00%"
"11/24/2015","15.9000","7.7700","15.9000","7.7700","-0.06%"
"11/23/2015","15.9100","7.7700","15.9100","7.7700","104.76%"
"11/20/2015","7.7700","7.7600","7.7700","7.7600","0.13%"
"11/19/2015","7.7600","7.7500","7.7600","7.7500","0.13%"
"11/18/2015","7.7500","7.8100","7.8100","7.7500","-0.77%"
"11/17/2015","7.8100","7.7900","7.8100","7.7900","0.26%"
"11/16/2015","7.7900","7.7900","7.7900","7.7700","0.26%"
"11/13/2015","7.7700","7.7900","7.7900","7.7700","0.00%"
"11/12/2015","7.7700","7.7700","7.7700","7.7700","-0.26%"
"11/11/2015","7.7900","7.6900","7.7900","7.6900","1.30%"
"11/09/2015","7.6900","7.6900","7.6900","7.6900","8.16%"
"10/29/2015","7.1100","7.1100","7.1100","7.1100","15.99%"
"10/23/2015","6.1300","6.1000","6.1300","6.1000","0.49%"
"10/22/2015","6.1000","6.1000","6.1000","6.1000","0.00%"
"10/21/2015","6.1000","6.1100","6.1100","6.1000","-0.16%"
"10/20/2015","6.1100","4.8100","6.1100","4.8100","27.03%"
"10/19/2015","4.8100","4.8100","4.8100","4.8100","-39.80%"
"10/12/2015","7.9900","7.9900","7.9900","7.9900","0.00%"
"10/09/2015","7.9900","7.9900","7.9900","7.9900","0.00%"
"10/08/2015","7.9900","4.8400","7.9900","4.8400","0.00%"
"10/07/2015","7.9900","4.8400","7.9900","4.8400","65.08%"
"10/06/2015","4.8400","4.8400","4.8400","4.8400","-26.58%"
"10/05/2015","6.5920","6.5920","6.5920","6.5920","0.03%"
"10/02/2015","6.5900","6.5900","6.5900","6.5900","0.00%"
"10/01/2015","6.5900","6.5900","6.5900","6.5900","0.00%"
"09/30/2015","6.5900","6.5900","6.5900","6.5900","0.00%"
"09/29/2015","6.5900","6.5900","6.5900","6.5900","16.64%"
"09/28/2015","5.6500","6.5900","6.5900","5.6500","-14.26%"
"09/25/2015","6.5900","5.6500","6.5900","5.6500","16.64%"
"09/24/2015","5.6500","5.6500","5.6500","5.6500","0.00%"
"09/23/2015","5.6500","4.8100","5.6500","4.8100","17.46%"
"09/22/2015","4.8100","4.8100","4.8100","4.8100","0.00%"
"09/21/2015","4.8100","4.6800","4.8100","4.6800","9.57%"
"09/18/2015","4.3900","4.7200","4.7200","4.3900","-6.99%"
"09/17/2015","4.7200","5.6400","5.6400","4.7200","-16.46%"
"09/16/2015","5.6500","5.4500","5.6500","5.4400","3.67%"
"09/15/2015","5.4500","5.7800","5.7800","5.4500","-5.71%"
"09/14/2015","5.7800","5.6500","5.7800","5.6500","2.30%"
"09/11/2015","5.6500","5.7800","5.7800","5.6500","-2.25%"
"09/10/2015","5.7800","5.6500","5.7800","5.6500","2.30%"
"09/09/2015","5.6500","5.6500","5.6500","5.6500","0.00%"
"09/08/2015","5.6500","5.6500","5.6500","5.6500","0.00%"
"09/07/2015","5.6500","5.6500","5.6500","5.6500","0.00%"
"09/04/2015","5.6500","5.6500","5.6500","5.6500","0.00%"
"09/03/2015","5.6500","5.8100","5.8100","5.6500","-2.75%"
"09/02/2015","5.8100","5.8300","5.8300","5.8100","-0.34%"
"09/01/2015","5.8300","5.8300","5.8300","5.8300","0.00%"
"08/31/2015","5.8300","5.8300","5.8300","5.8300","0.00%"
"08/28/2015","5.8300","5.8300","5.8300","5.8300","0.00%"
"08/27/2015","5.8300","5.8300","5.8300","5.8300","0.00%"
"08/26/2015","5.8300","5.6500","5.8300","5.6500","3.19%"
"08/25/2015","5.6500","5.6500","5.6500","5.6500","0.00%"
"08/24/2015","5.6500","5.6500","5.6500","5.6500","0.00%"
"08/21/2015","5.6500","5.6500","5.6500","5.6500","0.00%"
"08/20/2015","5.6500","5.6500","5.6500","5.6500","0.00%"
"08/19/2015","5.6500","5.6500","5.6500","5.6500","0.00%"
"08/18/2015","5.6500","5.6500","5.6500","5.6500","0.00%"
"08/17/2015","5.6500","5.6500","5.6500","5.6500","0.00%"
"08/14/2015","5.6500","5.6500","5.6500","5.6500","0.00%"
"08/13/2015","5.6500","5.6500","5.6500","5.6500","0.00%"
"08/12/2015","5.6500","5.6500","5.6500","5.6500","0.00%"
"08/11/2015","5.6500","5.6500","5.6500","5.6500","0.00%"
"08/10/2015","5.6500","5.6500","5.6500","5.6500","0.00%"
"08/07/2015","5.6500","5.6500","5.6500","5.6500","0.00%"
"08/06/2015","5.6500","5.6500","5.6500","5.6500","0.00%"
"08/05/2015","5.6500","5.6500","5.6500","5.6500","0.00%"
"08/04/2015","5.6500","5.6500","5.6500","5.6500","0.00%"
"08/03/2015","5.6500","5.6500","5.6500","5.6500","4.44%"
"07/31/2015","5.4100","5.6500","5.6500","5.4100","-4.25%"
"07/30/2015","5.6500","5.6500","5.6500","5.6500","0.00%"
"07/29/2015","5.6500","5.6500","5.6500","5.6500","0.00%"
"07/28/2015","5.6500","5.6500","5.6500","5.6500","0.00%"
"07/27/2015","5.6500","5.6500","5.6500","5.6500","0.00%"
"07/24/2015","5.6500","5.6500","5.6500","5.6500","0.00%"
"07/23/2015","5.6500","5.6500","5.6500","5.6500","0.00%"
"07/22/2015","5.6500","5.6500","5.6500","5.6500","0.00%"
"07/21/2015","5.6500","5.6500","5.6500","5.6500","0.00%"
"07/20/2015","5.6500","5.6500","5.6500","5.6500","0.00%"
"07/17/2015","5.6500","5.6500","5.6500","5.6500","0.00%"
"07/16/2015","5.6500","5.8000","5.8000","5.6500","-2.59%"
